# new call
-0,0,0,0,0,0,-0,-0,0.0016871828096317891,0,0,0.125

# new call
0.16666666666666666,0,0,0.030117893183409423,0,0,0,0,0,0,0.0067604110329908037,-0
0,0.16666666666666666,0,0,0.030117893183409423,0,0,0,0,-0.0067604110329908037,0,0
0,0,0.16666666666666666,0,0,0.056043283400622992,0,0,0,0,-0,0
0.030117893183409423,0,0,0.16666666666666666,0,0,0,-0.0067604110329908037,0,0,0,0
0,0.030117893183409423,0,0,0.16666666666666666,0,0.0067604110329908037,0,-0,0,0,0
0,0,0.056043283400622992,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.0067604110329908037,-0,0.125,0,0,-0.00078609430616172129,-0,-0
0,0,0,-0.0067604110329908037,0,0,0,0.125,0,-0,-0.00078609430616172129,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0015721886123234426
0,-0.0067604110329908037,0,0,0,0,-0.00078609430616172129,-0,-0,0.125,0,0
0.0067604110329908037,0,-0,0,0,0,-0,-0.00078609430616172129,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0015721886123234426,0,0,0.125

# new call
0.16666666666666666,0,0,0.029387365389431503,0,0,0,0,0,0,0.0064566115702479332,-0
0,0.16666666666666666,0,0,0.029387365389431503,0,0,0,0,-0.0064566115702479332,0,0
0,0,0.16666666666666666,0,0,0.05486163285750062,0,0,0,0,-0,0
0.029387365389431503,0,0,0.16666666666666666,0,0,0,-0.0064566115702479332,0,0,0,0
0,0.029387365389431503,0,0,0.16666666666666666,0,0.0064566115702479332,0,-0,0,0,0
0,0,0.05486163285750062,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.0064566115702479332,-0,0.125,0,0,-0.00073370586025544682,-0,-0
0,0,0,-0.0064566115702479332,0,0,0,0.125,0,-0,-0.00073370586025544682,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0014674117205108936
0,-0.0064566115702479332,0,0,0,0,-0.00073370586025544682,-0,-0,0.125,0,0
0.0064566115702479332,0,-0,0,0,0,-0,-0.00073370586025544682,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0014674117205108936,0,0,0.125

# new call
0.16666666666666666,0,0,0.028692272519433008,0,0,0,0,0,0,0.0061728395061728392,-0
0,0.16666666666666666,0,0,0.028692272519433008,0,0,0,0,-0.0061728395061728392,0,0
0,0,0.16666666666666666,0,0,0.053726566072245081,0,0,0,0,-0,0
0.028692272519433008,0,0,0.16666666666666666,0,0,0,-0.0061728395061728392,0,0,0,0
0,0.028692272519433008,0,0,0.16666666666666666,0,0.0061728395061728392,0,-0,0,0,0
0,0,0.053726566072245081,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.0061728395061728392,-0,0.125,0,0,-0.00068587105624142656,-0,-0
0,0,0,-0.0061728395061728392,0,0,0,0.125,0,-0,-0.00068587105624142656,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0013717421124828531
0,-0.0061728395061728392,0,0,0,0,-0.00068587105624142656,-0,-0,0.125,0,0
0.0061728395061728392,0,-0,0,0,0,-0,-0.00068587105624142656,-0,0,0.125,0
-0,0,0,0,0,0,-0,-0,0.0013717421124828531,0,0,0.125

# new call
0.16666666666666666,0,0,0.028030053971124076,0,0,0,0,0,0,0.0059073724007561446,-0
0,0.16666666666666666,0,0,0.028030053971124076,0,0,0,0,-0.0059073724007561446,0,0
0,0,0.16666666666666666,0,0,0.052635544231664888,0,0,0,0,-0,0
0.028030053971124076,0,0,0.16666666666666666,0,0,0,-0.0059073724007561446,0,0,0,0
0,0.028030053971124076,0,0,0.16666666666666666,0,0.0059073724007561446,0,-0,0,0,0
0,0,0.052635544231664888,0,0,0.16666666666666666,-0,0,0,0,0,0
0,0,0,0,0.0059073724007561446,-0,0.125,0,0,-0.00064210569573436359,-0,-0
0,0,0,-0.0059073724007561446,0,0,0,0.125,0,-0,-0.00064210569573436359,-0
0,0,0,0,-0,0,0,0,0.125,-0,-0,0.0012842113914687272
0,-0.0059073724007561446,0,0,0,0,-0.00064210569573436359,-0,-0,0.125,0,0
0.0059073724007561446,0,-0,0,0,0,-0,-0.00064210569573436359,-0,0,0.125,0
